Região Geográfica,Unidade da Federação,Faixa de Proeficiência,Total_Desempenho,Idade,Quantidade,area
Norte,Acre,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,301-400,2139.0,26 - 30,119.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,401-500,7472.0,26 - 30,457.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,501-600,4602.0,26 - 30,297.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,601-700,648.0,26 - 30,51.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,701-800,44.0,26 - 30,1.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,801-900,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,0 -100,285.0,26 - 30,15.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,301-400,7834.0,26 - 30,357.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,401-500,24284.0,26 - 30,1497.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,501-600,14036.0,26 - 30,976.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,601-700,2252.0,26 - 30,186.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,701-800,161.0,26 - 30,14.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,801-900,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,0 -100,14.0,26 - 30,3.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,301-400,753.0,26 - 30,20.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,401-500,2592.0,26 - 30,93.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,501-600,2174.0,26 - 30,82.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,601-700,565.0,26 - 30,43.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,701-800,47.0,26 - 30,1.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,801-900,1.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,0 -100,1094.0,26 - 30,114.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,301-400,22274.0,26 - 30,1177.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,401-500,78395.0,26 - 30,4944.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,501-600,45369.0,26 - 30,2913.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,601-700,6966.0,26 - 30,516.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,701-800,574.0,26 - 30,38.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,801-900,6.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,0 -100,108.0,26 - 30,11.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,301-400,2608.0,26 - 30,159.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,401-500,8885.0,26 - 30,627.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,501-600,5598.0,26 - 30,381.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,601-700,799.0,26 - 30,55.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,701-800,40.0,26 - 30,5.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,801-900,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,0 -100,107.0,26 - 30,4.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,301-400,3086.0,26 - 30,47.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,401-500,10414.0,26 - 30,306.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,501-600,6884.0,26 - 30,245.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,601-700,1435.0,26 - 30,59.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,701-800,132.0,26 - 30,6.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,801-900,1.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,0 -100,564.0,26 - 30,57.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,301-400,20061.0,26 - 30,610.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,401-500,57247.0,26 - 30,2311.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,501-600,30719.0,26 - 30,1672.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,601-700,4863.0,26 - 30,375.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,701-800,471.0,26 - 30,27.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,801-900,6.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,0 -100,311.0,26 - 30,26.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,301-400,10929.0,26 - 30,375.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,401-500,34573.0,26 - 30,1443.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,501-600,19913.0,26 - 30,931.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,601-700,4241.0,26 - 30,213.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,701-800,791.0,26 - 30,27.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,801-900,32.0,26 - 30,2.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,0 -100,1026.0,26 - 30,52.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,301-400,24958.0,26 - 30,486.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,401-500,79399.0,26 - 30,2364.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,501-600,55803.0,26 - 30,2327.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,601-700,12022.0,26 - 30,743.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,701-800,2073.0,26 - 30,117.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,801-900,51.0,26 - 30,2.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,0 -100,400.0,26 - 30,31.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,301-400,7213.0,26 - 30,400.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,401-500,32264.0,26 - 30,2210.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,501-600,26223.0,26 - 30,1925.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,601-700,5754.0,26 - 30,474.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,701-800,943.0,26 - 30,64.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,801-900,27.0,26 - 30,3.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,0 -100,506.0,26 - 30,53.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,301-400,10631.0,26 - 30,483.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,401-500,41226.0,26 - 30,2215.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,501-600,29642.0,26 - 30,1872.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,601-700,5719.0,26 - 30,431.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,701-800,875.0,26 - 30,50.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,801-900,21.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,0 -100,779.0,26 - 30,30.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,301-400,16750.0,26 - 30,559.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,401-500,68570.0,26 - 30,2698.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,501-600,53016.0,26 - 30,2688.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,601-700,10654.0,26 - 30,744.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,701-800,1101.0,26 - 30,66.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,801-900,15.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,0 -100,297.0,26 - 30,25.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,301-400,7249.0,26 - 30,373.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,401-500,27293.0,26 - 30,1518.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,501-600,17870.0,26 - 30,1046.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,601-700,3287.0,26 - 30,257.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,701-800,306.0,26 - 30,18.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,801-900,7.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,0 -100,223.0,26 - 30,5.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,301-400,5559.0,26 - 30,197.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,401-500,21406.0,26 - 30,1022.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,501-600,14752.0,26 - 30,831.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,601-700,3255.0,26 - 30,230.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,701-800,586.0,26 - 30,42.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,801-900,16.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,0 -100,1270.0,26 - 30,89.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,301-400,26472.0,26 - 30,1208.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,401-500,104687.0,26 - 30,5401.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,501-600,75242.0,26 - 30,3948.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,601-700,13674.0,26 - 30,746.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,701-800,1188.0,26 - 30,64.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,801-900,26.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,0 -100,1430.0,26 - 30,72.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,301-400,16695.0,26 - 30,567.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,401-500,90319.0,26 - 30,3269.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,501-600,108471.0,26 - 30,4626.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,601-700,32517.0,26 - 30,1806.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,701-800,3802.0,26 - 30,210.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,801-900,89.0,26 - 30,5.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,0 -100,308.0,26 - 30,11.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,301-400,3270.0,26 - 30,116.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,401-500,18969.0,26 - 30,685.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,501-600,20983.0,26 - 30,861.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,601-700,5358.0,26 - 30,231.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,701-800,668.0,26 - 30,35.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,801-900,15.0,26 - 30,1.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,0 -100,1641.0,26 - 30,109.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,301-400,13311.0,26 - 30,545.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,401-500,70472.0,26 - 30,2908.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,501-600,77223.0,26 - 30,3395.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,601-700,19683.0,26 - 30,905.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,701-800,2484.0,26 - 30,123.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,801-900,62.0,26 - 30,5.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,0 -100,1799.0,26 - 30,80.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,301-400,26075.0,26 - 30,640.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,401-500,147260.0,26 - 30,3998.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,501-600,176784.0,26 - 30,5019.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,601-700,51106.0,26 - 30,1516.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,701-800,7296.0,26 - 30,250.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,801-900,232.0,26 - 30,9.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,0 -100,971.0,26 - 30,43.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,301-400,8717.0,26 - 30,191.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,401-500,43020.0,26 - 30,1093.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,501-600,48110.0,26 - 30,1526.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,601-700,12449.0,26 - 30,532.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,701-800,1769.0,26 - 30,97.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,801-900,47.0,26 - 30,2.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,0 -100,829.0,26 - 30,30.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,301-400,3715.0,26 - 30,97.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,401-500,21591.0,26 - 30,687.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,501-600,28138.0,26 - 30,856.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,601-700,7377.0,26 - 30,246.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,701-800,769.0,26 - 30,25.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,801-900,26.0,26 - 30,1.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,0 -100,740.0,26 - 30,39.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,301-400,7077.0,26 - 30,277.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,401-500,41835.0,26 - 30,1730.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,501-600,49121.0,26 - 30,2130.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,601-700,11214.0,26 - 30,549.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,701-800,1244.0,26 - 30,79.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,801-900,29.0,26 - 30,1.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,0 -100,130.0,26 - 30,4.0,Ciências da Natureza e suas Tecnologias
